"export-plot data (NetLogo 7.0.0)"
"frisbee.nlogox"
"12/08/2025 17:58:58:371 -0500"

"MODEL SETTINGS"
"run-speed-variance","walk-speed-variance","run-speed","line-spacing","disc-speed","walk-speed","num-per-line","max-throws"
"0","0","1.5","5","1.7","0.5","8","10000"

"""Player Lines"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","12000","0","14","true","""Line 1""","true","5"

"pen name","pen down?","mode","interval","color","x"
"""Line 1""","true","0","1","102","10001"
"""Line 2""","true","0","1","12","10001"
"""Line 3""","true","0","1","19","10001"
"""Line 4""","true","0","1","108","10001"
"""Throw-Dif""","true","0","1","45","10001"

"""Line 1""",,,,"""Line 2""",,,,"""Line 3""",,,,"""Line 4""",,,,"""Throw-Dif"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"4773","8","102","true","4773","5","12","true","4773","11","19","true","4773","8","108","true","4773","3","45","true"
"4774","8","102","true","4774","5","12","true","4774","11","19","true","4774","8","108","true","4774","4","45","true"
"4775","8","102","true","4775","5","12","true","4775","11","19","true","4775","8","108","true","4775","3","45","true"
"4776","8","102","true","4776","5","12","true","4776","11","19","true","4776","8","108","true","4776","4","45","true"
"4777","8","102","true","4777","5","12","true","4777","11","19","true","4777","8","108","true","4777","3","45","true"
"4778","8","102","true","4778","5","12","true","4778","11","19","true","4778","8","108","true","4778","4","45","true"
"4779","8","102","true","4779","5","12","true","4779","11","19","true","4779","8","108","true","4779","3","45","true"
"4780","8","102","true","4780","5","12","true","4780","11","19","true","4780","8","108","true","4780","4","45","true"
"4781","8","102","true","4781","5","12","true","4781","11","19","true","4781","8","108","true","4781","3","45","true"
"4782","8","102","true","4782","5","12","true","4782","11","19","true","4782","8","108","true","4782","4","45","true"
"4783","8","102","true","4783","5","12","true","4783","11","19","true","4783","8","108","true","4783","3","45","true"
"4784","8","102","true","4784","5","12","true","4784","11","19","true","4784","8","108","true","4784","4","45","true"
"4785","8","102","true","4785","5","12","true","4785","11","19","true","4785","8","108","true","4785","3","45","true"
"4786","8","102","true","4786","5","12","true","4786","11","19","true","4786","8","108","true","4786","4","45","true"
"4787","8","102","true","4787","5","12","true","4787","11","19","true","4787","8","108","true","4787","3","45","true"
"4788","7","102","true","4788","6","12","true","4788","11","19","true","4788","8","108","true","4788","2","45","true"
"4789","8","102","true","4789","5","12","true","4789","11","19","true","4789","8","108","true","4789","3","45","true"
"4790","7","102","true","4790","6","12","true","4790","11","19","true","4790","8","108","true","4790","2","45","true"
"4791","8","102","true","4791","6","12","true","4791","11","19","true","4791","7","108","true","4791","3","45","true"
"4792","7","102","true","4792","6","12","true","4792","11","19","true","4792","8","108","true","4792","2","45","true"
"4793","8","102","true","4793","6","12","true","4793","11","19","true","4793","7","108","true","4793","3","45","true"
"4794","8","102","true","4794","5","12","true","4794","11","19","true","4794","8","108","true","4794","4","45","true"
"4795","8","102","true","4795","5","12","true","4795","11","19","true","4795","8","108","true","4795","3","45","true"
"4796","8","102","true","4796","5","12","true","4796","11","19","true","4796","8","108","true","4796","4","45","true"
"4797","8","102","true","4797","5","12","true","4797","11","19","true","4797","8","108","true","4797","3","45","true"
"4798","8","102","true","4798","5","12","true","4798","11","19","true","4798","8","108","true","4798","4","45","true"
"4799","8","102","true","4799","5","12","true","4799","11","19","true","4799","8","108","true","4799","3","45","true"
"4800","8","102","true","4800","5","12","true","4800","11","19","true","4800","8","108","true","4800","4","45","true"
"4801","8","102","true","4801","5","12","true","4801","11","19","true","4801","8","108","true","4801","3","45","true"
"4802","8","102","true","4802","5","12","true","4802","11","19","true","4802","8","108","true","4802","4","45","true"
"4803","8","102","true","4803","5","12","true","4803","11","19","true","4803","8","108","true","4803","3","45","true"
"4804","7","102","true","4804","5","12","true","4804","13","19","true","4804","7","108","true","4804","4","45","true"
"4805","7","102","true","4805","5","12","true","4805","12","19","true","4805","8","108","true","4805","3","45","true"
"4806","8","102","true","4806","5","12","true","4806","11","19","true","4806","8","108","true","4806","4","45","true"
"4807","8","102","true","4807","5","12","true","4807","11","19","true","4807","8","108","true","4807","3","45","true"
"4808","8","102","true","4808","5","12","true","4808","11","19","true","4808","8","108","true","4808","4","45","true"
"4809","8","102","true","4809","5","12","true","4809","11","19","true","4809","8","108","true","4809","3","45","true"
"4810","8","102","true","4810","5","12","true","4810","12","19","true","4810","7","108","true","4810","4","45","true"
"4811","8","102","true","4811","5","12","true","4811","11","19","true","4811","8","108","true","4811","3","45","true"
"4812","7","102","true","4812","6","12","true","4812","11","19","true","4812","8","108","true","4812","2","45","true"
"4813","8","102","true","4813","6","12","true","4813","11","19","true","4813","7","108","true","4813","3","45","true"
"4814","8","102","true","4814","5","12","true","4814","11","19","true","4814","8","108","true","4814","4","45","true"
"4815","8","102","true","4815","5","12","true","4815","11","19","true","4815","8","108","true","4815","3","45","true"
"4816","8","102","true","4816","6","12","true","4816","11","19","true","4816","7","108","true","4816","4","45","true"
"4817","8","102","true","4817","6","12","true","4817","11","19","true","4817","7","108","true","4817","3","45","true"
"4818","8","102","true","4818","5","12","true","4818","11","19","true","4818","8","108","true","4818","4","45","true"
"4819","8","102","true","4819","5","12","true","4819","11","19","true","4819","8","108","true","4819","3","45","true"
"4820","8","102","true","4820","5","12","true","4820","11","19","true","4820","8","108","true","4820","4","45","true"
"4821","8","102","true","4821","5","12","true","4821","11","19","true","4821","8","108","true","4821","3","45","true"
"4822","8","102","true","4822","5","12","true","4822","11","19","true","4822","8","108","true","4822","4","45","true"
"4823","8","102","true","4823","5","12","true","4823","11","19","true","4823","8","108","true","4823","3","45","true"
"4824","8","102","true","4824","5","12","true","4824","11","19","true","4824","8","108","true","4824","4","45","true"
"4825","8","102","true","4825","5","12","true","4825","11","19","true","4825","8","108","true","4825","3","45","true"
"4826","7","102","true","4826","5","12","true","4826","12","19","true","4826","8","108","true","4826","4","45","true"
"4827","7","102","true","4827","5","12","true","4827","12","19","true","4827","8","108","true","4827","3","45","true"
"4828","7","102","true","4828","5","12","true","4828","13","19","true","4828","7","108","true","4828","4","45","true"
"4829","7","102","true","4829","5","12","true","4829","12","19","true","4829","8","108","true","4829","3","45","true"
"4830","8","102","true","4830","6","12","true","4830","11","19","true","4830","7","108","true","4830","4","45","true"
"4831","8","102","true","4831","6","12","true","4831","11","19","true","4831","7","108","true","4831","3","45","true"
"4832","7","102","true","4832","7","12","true","4832","11","19","true","4832","7","108","true","4832","2","45","true"
"4833","8","102","true","4833","6","12","true","4833","11","19","true","4833","7","108","true","4833","3","45","true"
"4834","7","102","true","4834","6","12","true","4834","11","19","true","4834","8","108","true","4834","2","45","true"
"4835","8","102","true","4835","6","12","true","4835","11","19","true","4835","7","108","true","4835","3","45","true"
"4836","7","102","true","4836","5","12","true","4836","12","19","true","4836","8","108","true","4836","4","45","true"
"4837","7","102","true","4837","5","12","true","4837","12","19","true","4837","8","108","true","4837","3","45","true"
"4838","8","102","true","4838","5","12","true","4838","12","19","true","4838","7","108","true","4838","4","45","true"
"4839","8","102","true","4839","5","12","true","4839","11","19","true","4839","8","108","true","4839","3","45","true"
"4840","8","102","true","4840","5","12","true","4840","11","19","true","4840","8","108","true","4840","4","45","true"
"4841","8","102","true","4841","5","12","true","4841","11","19","true","4841","8","108","true","4841","3","45","true"
"4842","8","102","true","4842","5","12","true","4842","11","19","true","4842","8","108","true","4842","4","45","true"
"4843","8","102","true","4843","5","12","true","4843","11","19","true","4843","8","108","true","4843","3","45","true"
"4844","8","102","true","4844","5","12","true","4844","11","19","true","4844","8","108","true","4844","4","45","true"
"4845","8","102","true","4845","5","12","true","4845","11","19","true","4845","8","108","true","4845","3","45","true"
"4846","8","102","true","4846","5","12","true","4846","11","19","true","4846","8","108","true","4846","4","45","true"
"4847","8","102","true","4847","5","12","true","4847","11","19","true","4847","8","108","true","4847","3","45","true"
"4848","8","102","true","4848","5","12","true","4848","11","19","true","4848","8","108","true","4848","4","45","true"
"4849","8","102","true","4849","5","12","true","4849","11","19","true","4849","8","108","true","4849","3","45","true"
"4850","8","102","true","4850","5","12","true","4850","11","19","true","4850","8","108","true","4850","4","45","true"
"4851","8","102","true","4851","5","12","true","4851","11","19","true","4851","8","108","true","4851","3","45","true"
"4852","7","102","true","4852","5","12","true","4852","12","19","true","4852","8","108","true","4852","4","45","true"
"4853","7","102","true","4853","5","12","true","4853","12","19","true","4853","8","108","true","4853","3","45","true"
"4854","8","102","true","4854","5","12","true","4854","11","19","true","4854","8","108","true","4854","4","45","true"
"4855","8","102","true","4855","5","12","true","4855","11","19","true","4855","8","108","true","4855","3","45","true"
"4856","8","102","true","4856","5","12","true","4856","11","19","true","4856","8","108","true","4856","4","45","true"
"4857","8","102","true","4857","5","12","true","4857","11","19","true","4857","8","108","true","4857","3","45","true"
"4858","7","102","true","4858","5","12","true","4858","12","19","true","4858","8","108","true","4858","4","45","true"
"4859","7","102","true","4859","5","12","true","4859","12","19","true","4859","8","108","true","4859","3","45","true"
"4860","7","102","true","4860","5","12","true","4860","12","19","true","4860","8","108","true","4860","4","45","true"
"4861","7","102","true","4861","5","12","true","4861","12","19","true","4861","8","108","true","4861","3","45","true"
"4862","8","102","true","4862","5","12","true","4862","12","19","true","4862","7","108","true","4862","4","45","true"
"4863","7","102","true","4863","5","12","true","4863","12","19","true","4863","8","108","true","4863","3","45","true"
"4864","7","102","true","4864","5","12","true","4864","13","19","true","4864","7","108","true","4864","4","45","true"
"4865","7","102","true","4865","5","12","true","4865","12","19","true","4865","8","108","true","4865","3","45","true"
"4866","8","102","true","4866","5","12","true","4866","12","19","true","4866","7","108","true","4866","4","45","true"
